MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
1337.77002	1337.77002	1312.77002	1724.0899658	2670.9501953
1337.8199463	1337.8199463	1312.8199463	1724.1500244	1661.9682617
1337.9200439	1337.9200439	1312.9200439	1724.219971	2865.802002
1338	1338	1313	1724.3499756	1229.5509033
1338.02002	1338.02002	1313.02002	1724.4	799.6952515
1338.12	1338.12	1313.12	1724.530029	1538.818359
1338.2	1338.2	1313.2	1724.6	2285.24707
1338.219971	1338.219971	1313.219971	1724.6500244	799.6952515
1338.280029	1338.280029	1313.280029	1724.7	2404.8115234
1338.3	1338.3	1313.3	1724.75	799.6952515
1338.3499756	1338.3499756	1313.3499756	1724.790039	2492.9523926
1338.38	1338.38	1313.38	1724.8399658	1205.2823486
1338.4499512	1338.4499512	1313.4499512	1724.9	2328.380859
1338.47998	1338.47998	1313.47998	1724.9499512	1202.4057617
1338.6099854	1338.6099854	1313.6099854	1725.030029	3245.7143555
1338.63	1338.63	1313.63	1725.0699463	1002.6029663
1338.6600342	1338.6600342	1313.6600342	1725.12	1202.4057617
1338.9399414	1338.9399414	1313.9399414	1725.25	4304.366699
1338.959961	1338.959961	1313.959961	1725.290039	999.6190186
1339.27002	1339.27002	1314.27002	1725.4399414	4138.3613281
1339.290039	1339.290039	1314.290039	1725.47998	999.6190186
1339.4399414	1339.4399414	1314.4399414	1725.5699463	3331.0517578
1339.469971	1339.469971	1314.469971	1725.6099854	1499.4285889
1339.5500488	1339.5500488	1314.5500488	1725.6800537	2284.8435059
1339.5699463	1339.5699463	1314.5699463	1725.72998	798.622009
1339.6	1339.6	1314.6	1725.77002	1499.4285889
1339.62	1339.62	1314.62	1725.8199463	801.603821
1339.6500244	1339.6500244	1314.6500244	1725.8499756	1999.2380371
1339.88	1339.88	1314.88	1725.969971	3831.61084
1339.9	1339.9	1314.9	1726.01001	1002.6029663
1339.9300537	1339.9300537	1314.9300537	1726.0600586	1199.5428467
1339.9499512	1339.9499512	1314.9499512	1726.1099854	796.7160034
1339.97998	1339.97998	1314.97998	1726.1500244	1499.4285889
1340	1340	1315	1726.2	801.603821
1340.0799561	1340.0799561	1315.0799561	1726.25	3193.9047852
1340.1	1340.1	1315.1	1726.3	801.603821
1340.1800537	1340.1800537	1315.1800537	1726.4399414	1144.36792
1340.26001	1340.26001	1315.26001	1726.49	3193.9047852
1340.280029	1340.280029	1315.280029	1726.540039	799.6952515
1340.459961	1340.459961	1315.459961	1726.6500244	3274.1345215
1340.47998	1340.47998	1315.47998	1726.6800537	1332.825439
1340.51001	1340.51001	1315.51001	1726.72998	1202.4057617
1340.5899658	1340.5899658	1315.5899658	1726.790039	2661.5874023
1340.6099854	1340.6099854	1315.6099854	1726.8399658	801.603821
1340.6400146	1340.6400146	1315.6400146	1726.88	1503.9044189
1340.74	1340.74	1315.74	1726.9499512	2857.4309082
1340.9200439	1340.9200439	1315.9200439	1727.0500488	3596.19043
1340.9399414	1340.9399414	1315.9399414	1727.0899658	996.489563
1341.2	1341.2	1316.2	1727.219971	4002.0549316
1341.27002	1341.27002	1316.27002	1727.3599854	1000.4697876
1341.3199463	1341.3199463	1316.3199463	1727.4	2492.9523926
1341.3499756	1341.3499756	1316.3499756	1727.4499512	1205.2823486
1341.4499512	1341.4499512	1316.4499512	1727.52002	2852.5715332
1341.63	1341.63	1316.63	1727.76001	1500.645752
1341.6500244	1341.6500244	1316.6500244	1727.8100586	799.6952515
1341.6800537	1341.6800537	1316.6800537	1727.8499756	1503.9044189
1341.9300537	1341.9300537	1316.9300537	1727.97998	3844.458252
1341.959961	1341.959961	1316.959961	1728.02002	1493.333374
1342.01001	1342.01001	1317.01001	1728.0699463	2008.803833
1342.030029	1342.030029	1317.030029	1728.12	799.6952515
1342.0899658	1342.0899658	1317.0899658	1728.209961	1331.8781738
1342.1899414	1342.1899414	1317.1899414	1728.3499756	1428.7154541
1342.24	1342.24	1317.24	1728.4	1999.2380371
1342.26001	1342.26001	1317.26001	1728.4499512	801.603821
1342.290039	1342.290039	1317.290039	1728.49	1499.4285889
1342.3399658	1342.3399658	1317.3399658	1728.540039	1994.3619385
1342.3599854	1342.3599854	1317.3599854	1728.5899658	801.603821
1342.4200439	1342.4200439	1317.4200439	1728.6400146	2404.8115234
1342.4399414	1342.4399414	1317.4399414	1728.6899414	796.7160034
1342.49	1342.49	1317.49	1728.75	1666.0317383
1342.52002	1342.52002	1317.52002	1728.790039	1499.4285889
1342.5899658	1342.5899658	1317.5899658	1728.8599854	1999.155029
1342.62	1342.62	1317.62	1728.9	1499.4285889
1342.719971	1342.719971	1317.719971	1728.969971	2862.3071289
1342.87	1342.87	1317.87	1729.1600342	1578.0513916
1342.9200439	1342.9200439	1317.9200439	1729.209961	2004.0095215
1343	1343	1318	1729.3499756	1142.6235352
1343.030029	1343.030029	1318.030029	1729.38	1999.2380371
1343.0500488	1343.0500488	1318.0500488	1729.4300537	799.6952515
1343.1800537	1343.1800537	1318.1800537	1729.5899658	1626.487671
1343.280029	1343.280029	1318.280029	1729.75	1248.9293213
1343.4100342	1343.4100342	1318.4100342	1729.9	1733.7996826
1343.4300537	1343.4300537	1318.4300537	1729.9499512	801.603821
1343.459961	1343.459961	1318.459961	1730	1194.666626
1343.6899414	1343.6899414	1318.6899414	1730.3199463	1437.567749
1343.76001	1343.76001	1318.76001	1730.4	1751.94043
1343.8100586	1343.8100586	1318.8100586	1730.459961	1669.3439941
1343.8399658	1343.8399658	1318.8399658	1730.51001	1194.666626
1343.8599854	1343.8599854	1318.8599854	1730.5500488	999.6190186
1343.9100342	1343.9100342	1318.9100342	1730.6099854	1669.3439941
1343.99	1343.99	1318.99	1730.75	1142.6235352
1344.040039	1344.040039	1319.040039	1730.8100586	1666.0317383
1344.12	1344.12	1319.12	1730.87	2666.8786621
1344.1400146	1344.1400146	1319.1400146	1730.9200439	799.6952515
1344.1700439	1344.1700439	1319.1700439	1730.959961	1503.9044189
1344.1899414	1344.1899414	1319.1899414	1731.01001	796.7160034
1344.3199463	1344.3199463	1319.3199463	1731.1600342	1732.4226074
1344.3499756	1344.3499756	1319.3499756	1731.209961	1202.4057617
1344.37	1344.37	1319.37	1731.26001	799.6952515
1344.469971	1344.469971	1319.469971	1731.3599854	2001.5656738
1344.5699463	1344.5699463	1319.5699463	1731.47998	1665.6524658
1344.6	1344.6	1319.6	1731.530029	1199.5428467
1344.6500244	1344.6500244	1319.6500244	1731.5699463	2506.5075684
1344.6800537	1344.6800537	1319.6800537	1731.62	1202.4057617
1344.780029	1344.780029	1319.780029	1731.6899414	2857.4309082
1344.8	1344.8	1319.8	1731.74	799.6952515
1344.9	1344.9	1319.9	1731.8499756	1817.23938
1345.01001	1345.01001	1320.01001	1732	1466.810791
1345.1600342	1345.1600342	1320.1600342	1732.13	2307.050293
1345.1800537	1345.1800537	1320.1800537	1732.1800537	801.603821
1345.3599854	1345.3599854	1320.3599854	1732.4300537	1438.8713379
1345.540039	1345.540039	1320.540039	1732.62	1896.2962646
1345.5600586	1345.5600586	1320.5600586	1732.6600342	999.6190186
1345.5899658	1345.5899658	1320.5899658	1732.709961	1197.5179443
1345.719971	1345.719971	1320.719971	1732.790039	3250.5515137
1345.74	1345.74	1320.74	1732.8299561	1002.6029663
1345.8199463	1345.8199463	1320.8199463	1732.9	2281.3605957
1345.8399658	1345.8399658	1320.8399658	1732.9399414	1002.6029663
1345.9	1345.9	1320.9	1732.99	2399.0856934
1345.9200439	1345.9200439	1320.9200439	1733.030029	999.6190186
1346.22998	1346.22998	1321.22998	1733.1800537	4133.443359
1346.25	1346.25	1321.25	1733.22998	801.603821
1346.3299561	1346.3299561	1321.3299561	1733.3499756	1333.4393311
1346.530029	1346.530029	1321.530029	1733.459961	3636.6977539
1346.63	1346.63	1321.63	1733.6400146	1110.8026123
1346.76001	1346.76001	1321.76001	1733.719971	3250.5515137
1346.8599854	1346.8599854	1321.8599854	1733.790039	2852.5715332
1346.8900146	1346.8900146	1321.8900146	1733.8399658	1202.4057617
1346.9100342	1346.9100342	1321.9100342	1733.8900146	799.6952515
1346.959961	1346.959961	1321.959961	1733.9300537	2492.9523926
1347.0600586	1347.0600586	1322.0600586	1734.0500488	1669.3439941
1347.0899658	1347.0899658	1322.0899658	1734.1	1197.5179443
1347.1700439	1347.1700439	1322.1700439	1734.1600342	2665.6508789
1347.219971	1347.219971	1322.219971	1734.219971	1665.2723389
1347.24	1347.24	1322.24	1734.27002	801.603821
1347.3399658	1347.3399658	1322.3399658	1734.38	1817.23938
1347.4200439	1347.4200439	1322.4200439	1734.4499512	2288.73584
1347.4399414	1347.4399414	1322.4399414	1734.49	993.5238037
1347.5	1347.5	1322.5	1734.540039	2404.8115234
1347.5699463	1347.5699463	1322.5699463	1734.6700439	1075.6223145
1347.62	1347.62	1322.62	1734.72998	1669.3439941
1347.6500244	1347.6500244	1322.6500244	1734.780029	1199.5428467
1347.75	1347.75	1322.75	1734.8900146	1819.210449
1347.77002	1347.77002	1322.77002	1734.9300537	999.6190186
1347.88	1347.88	1322.88	1735	3143.522949
1347.9	1347.9	1322.9	1735.0500488	799.6952515
1348.209961	1348.209961	1323.209961	1735.1899414	4432.9682617
1348.22998	1348.22998	1323.22998	1735.24	799.6952515
1348.3599854	1348.3599854	1323.3599854	1735.3100586	3709.3876953
1348.38	1348.38	1323.38	1735.3599854	801.603821
1348.4399414	1348.4399414	1323.4399414	1735.4200439	1999.1411133
1348.5899658	1348.5899658	1323.5899658	1735.6800537	1153.5251465
1348.6099854	1348.6099854	1323.6099854	1735.72998	803.5215454
1348.6600342	1348.6600342	1323.6600342	1735.780029	1999.2380371
1348.6899414	1348.6899414	1323.6899414	1735.8199463	1497.7910156
1348.77002	1348.77002	1323.77002	1735.88	2665.6508789
1348.790039	1348.790039	1323.790039	1735.9300537	799.6952515
1348.87	1348.87	1323.87	1736	2289.1467285
1349.1	1349.1	1324.1	1736.290039	1585.2226563
1349.12	1349.12	1324.12	1736.3399658	803.5215454
1349.1500244	1349.1500244	1324.1500244	1736.38	1499.4285889
1349.2	1349.2	1324.2	1736.4399414	1665.2723389
1349.219971	1349.219971	1324.219971	1736.47998	999.6190186
1349.3	1349.3	1324.3	1736.5600586	1999.2380371
1349.3199463	1349.3199463	1324.3199463	1736.6099854	798.622009
1349.38	1349.38	1324.38	1736.6600342	2399.0856934
1349.4	1349.4	1324.4	1736.709961	801.603821
1349.4499512	1349.4499512	1324.4499512	1736.75	2492.9523926
1349.5500488	1349.5500488	1324.5500488	1736.9	1334.9443359
1349.6500244	1349.6500244	1324.6500244	1737.01001	1817.23938
1349.6800537	1349.6800537	1324.6800537	1737.0600586	1199.5428467
1349.72998	1349.72998	1324.72998	1737.1099854	1999.1217041
1349.8599854	1349.8599854	1324.8599854	1737.22998	2168.1113281
1349.88	1349.88	1324.88	1737.280029	799.6952515
1349.9100342	1349.9100342	1324.9100342	1737.3199463	1503.9044189
1349.9300537	1349.9300537	1324.9300537	1737.3599854	999.6190186
1349.959961	1349.959961	1324.959961	1737.4	1493.333374
1350.040039	1350.040039	1325.040039	1737.469971	2292.6416016
1350.0600586	1350.0600586	1325.0600586	1737.52002	799.6952515
1350.1899414	1350.1899414	1325.1899414	1737.6600342	1854.5294189
1350.209961	1350.209961	1325.209961	1737.709961	801.603821
1350.3900146	1350.3900146	1325.3900146	1737.8100586	3600.4768066
1350.4200439	1350.4200439	1325.4200439	1737.8499756	1503.9044189
1350.52002	1350.52002	1325.52002	1737.9300537	2496
1350.540039	1350.540039	1325.540039	1737.969971	1002.6029663
1350.7	1350.7	1325.7	1738.0600586	3548.782959
1350.75	1350.75	1325.75	1738.1099854	2008.803833
1350.8499756	1350.8499756	1325.8499756	1738.1800537	2852.5715332
1350.87	1350.87	1325.87	1738.22998	801.603821
1350.97998	1350.97998	1325.97998	1738.3	3138.1767578
1351	1351	1326	1738.3399658	1002.6029663
1351.030029	1351.030029	1326.030029	1738.38	1503.9044189
1351.1800537	1351.1800537	1326.1800537	1738.5500488	1763.8345947
1351.2	1351.2	1326.2	1738.5899658	996.489563
1351.22998	1351.22998	1326.22998	1738.63	1499.4285889
1351.3100586	1351.3100586	1326.3100586	1738.7	2292.6416016
1351.3299561	1351.3299561	1326.3299561	1738.75	794.819031
1351.47998	1351.47998	1326.47998	1738.8299561	3751.1057129
1351.51001	1351.51001	1326.51001	1738.88	1199.5428467
1351.530029	1351.530029	1326.530029	1738.9200439	999.6190186
1351.709961	1351.709961	1326.709961	1739.02002	3602.3293457
1351.74	1351.74	1326.74	1739.0600586	1499.4285889
1351.790039	1351.790039	1326.790039	1739.12	1669.3439941
1351.8100586	1351.8100586	1326.8100586	1739.1700439	799.6952515
1351.8399658	1351.8399658	1326.8399658	1739.2	1999.0438232
1351.8599854	1351.8599854	1326.8599854	1739.25	801.603821
1351.9200439	1351.9200439	1326.9200439	1739.3	2399.0856934
1351.9399414	1351.9399414	1326.9399414	1739.3499756	796.7160034
1352.02002	1352.02002	1327.02002	1739.4300537	1999.2380371
1352.1700439	1352.1700439	1327.1700439	1739.52002	3333.76416
1352.1899414	1352.1899414	1327.1899414	1739.5699463	798.622009
1352.25	1352.25	1327.25	1739.6099854	2998.8571777
1352.3499756	1352.3499756	1327.3499756	1739.74	1537.4078369
1352.4200439	1352.4200439	1327.4200439	1739.790039	2798.93335
1352.4499512	1352.4499512	1327.4499512	1739.8399658	1200.3828125
1352.5	1352.5	1327.5	1739.9	1666.0317383
1352.52002	1352.52002	1327.52002	1739.9499512	801.603821
1352.5500488	1352.5500488	1327.5500488	1739.99	1499.4285889
1352.6800537	1352.6800537	1327.6800537	1740.0699463	3250.5515137
1352.7	1352.7	1327.7	1740.12	794.819031
1352.8299561	1352.8299561	1327.8299561	1740.26001	1857.8535156
1352.8499756	1352.8499756	1327.8499756	1740.3100586	799.6952515
1352.9100342	1352.9100342	1327.9100342	1740.37	2003.2127686
1352.9300537	1352.9300537	1327.9300537	1740.4100342	999.6190186
1353.030029	1353.030029	1328.030029	1740.47998	2862.3071289
1353.0600586	1353.0600586	1328.0600586	1740.52002	1499.4285889
1353.13	1353.13	1328.13	1740.5899658	1999.155029
1353.1600342	1353.1600342	1328.1600342	1740.6400146	1199.5428467
1353.1899414	1353.1899414	1328.1899414	1740.6700439	1991.111084
1353.3100586	1353.3100586	1328.3100586	1740.76001	2672.7214355
1353.3399658	1353.3399658	1328.3399658	1740.8	1493.333374
1353.3900146	1353.3900146	1328.3900146	1740.8499756	2004.0095215
1353.4100342	1353.4100342	1328.4100342	1740.8900146	999.6190186
1353.4399414	1353.4399414	1328.4399414	1740.9399414	1197.5179443
1353.49	1353.49	1328.49	1741	1666.0317383
1353.52002	1353.52002	1328.52002	1741.040039	1503.9044189
1353.540039	1353.540039	1328.540039	1741.0899658	801.603821
1353.5699463	1353.5699463	1328.5699463	1741.12	1991.111084
1353.5899658	1353.5899658	1328.5899658	1741.1700439	799.6952515
1353.6700439	1353.6700439	1328.6700439	1741.24	2288.73584
1353.6899414	1353.6899414	1328.6899414	1741.280029	993.5238037
1353.719971	1353.719971	1328.719971	1741.3299561	1205.2823486
1353.790039	1353.790039	1328.790039	1741.4	1999.2380371
1353.9	1353.9	1328.9	1741.5600586	1373.9747314
1353.9499512	1353.9499512	1328.9499512	1741.6099854	2003.9042969
1353.969971	1353.969971	1328.969971	1741.6500244	999.6190186
1354.02002	1354.02002	1329.02002	1741.709961	1669.3439941
1354.0500488	1354.0500488	1329.0500488	1741.75	1499.4285889
1354.1500244	1354.1500244	1329.1500244	1741.8199463	2857.4309082
1354.1800537	1354.1800537	1329.1800537	1741.87	1199.5428467
1354.280029	1354.280029	1329.280029	1741.9399414	2862.3071289
1354.3	1354.3	1329.3	1741.99	799.6952515
1354.47998	1354.47998	1329.47998	1742.0799561	3998.3469238
1354.51001	1354.51001	1329.51001	1742.13	1199.5428467
1354.530029	1354.530029	1329.530029	1742.1800537	799.6952515
1354.6600342	1354.6600342	1329.6600342	1742.3199463	1859.4373779
1354.6800537	1354.6800537	1329.6800537	1742.37	799.6952515
1354.72998	1354.72998	1329.72998	1742.4100342	2492.9523926
1354.8399658	1354.8399658	1329.8399658	1742.5600586	1466.810791
1354.8599854	1354.8599854	1329.8599854	1742.6099854	801.603821
1354.8900146	1354.8900146	1329.8900146	1742.6500244	1499.4285889
1354.9399414	1354.9399414	1329.9399414	1742.709961	1665.2723389
1354.959961	1354.959961	1329.959961	1742.76001	799.6952515
1355.040039	1355.040039	1330.040039	1742.8900146	1232.557739
1355.0600586	1355.0600586	1330.0600586	1742.9399414	801.603821
1355.12	1355.12	1330.12	1743.02002	1496.3809814
1355.1400146	1355.1400146	1330.1400146	1743.0699463	803.5215454
1355.1700439	1355.1700439	1330.1700439	1743.1099854	1499.4285889
1355.1899414	1355.1899414	1330.1899414	1743.1600342	794.819031
1355.24	1355.24	1330.24	1743.209961	2004.0095215
1355.27002	1355.27002	1330.27002	1743.25	1499.4285889
1355.290039	1355.290039	1330.290039	1743.3	799.6952515
1355.37	1355.37	1330.37	1743.3599854	2666.8786621
1355.469971	1355.469971	1330.469971	1743.4399414	2503.4506836
1355.5	1355.5	1330.5	1743.47998	1499.4285889
1355.52002	1355.52002	1330.52002	1743.530029	799.6952515
1355.5500488	1355.5500488	1330.5500488	1743.5799561	1202.4057617
1355.6500244	1355.6500244	1330.6500244	1743.6400146	3328
1355.6700439	1355.6700439	1330.6700439	1743.6899414	803.5215454
1355.719971	1355.719971	1330.719971	1743.75	1661.9682617
1355.780029	1355.780029	1330.780029	1743.8100586	1999.2380371
1355.8	1355.8	1330.8	1743.8599854	801.603821
1355.8299561	1355.8299561	1330.8299561	1743.8900146	1991.111084
1355.8499756	1355.8499756	1330.8499756	1743.9399414	801.603821
1355.88	1355.88	1330.88	1743.97998	1503.9044189
1355.9300537	1355.9300537	1330.9300537	1744.0500488	1428.0272217
1355.9499512	1355.9499512	1330.9499512	1744.0899658	996.489563
1356.1600342	1356.1600342	1331.1600342	1744.3599854	1556.1182861
1356.1800537	1356.1800537	1331.1800537	1744.4100342	799.6952515
1356.22998	1356.22998	1331.22998	1744.469971	1665.2723389
1356.3299561	1356.3299561	1331.3299561	1744.540039	2852.5715332
1356.3900146	1356.3900146	1331.3900146	1744.63	1336.3607178
1356.4399414	1356.4399414	1331.4399414	1744.7	1426.971069
1356.459961	1356.459961	1331.459961	1744.75	799.6952515
1356.49	1356.49	1331.49	1744.780029	1999.2380371
1356.6099854	1356.6099854	1331.6099854	1744.87	2670.0053711
1356.6400146	1356.6400146	1331.6400146	1744.9100342	1499.4285889
1356.6600342	1356.6600342	1331.6600342	1744.959961	801.603821
1356.719971	1356.719971	1331.719971	1745	2992.7619629
1356.74	1356.74	1331.74	1745.0500488	799.6952515
1356.790039	1356.790039	1331.790039	1745.1099854	1669.3439941
1356.8199463	1356.8199463	1331.8199463	1745.1500244	1497.7910156
1356.8399658	1356.8399658	1331.8399658	1745.2	801.603821
1357.12	1357.12	1332.12	1745.3199463	4665.4536133
1357.1500244	1357.1500244	1332.1500244	1745.37	1199.5428467
1357.47998	1357.47998	1332.47998	1745.530029	4124.9956055
1357.5	1357.5	1332.5	1745.5699463	1002.6029663
1357.6	1357.6	1332.6	1745.6400146	2852.5715332
1357.63	1357.63	1332.63	1745.6800537	1499.4285889
1357.6800537	1357.6800537	1332.6800537	1745.74	1672.6693115
1357.709961	1357.709961	1332.709961	1745.790039	1194.666626
1357.72998	1357.72998	1332.72998	1745.8299561	1002.6029663
1357.780029	1357.780029	1332.780029	1745.8900146	1666.0317383
1357.8100586	1357.8100586	1332.8100586	1745.9300537	1499.4285889
1357.8299561	1357.8299561	1332.8299561	1745.97998	796.7160034
1357.88	1357.88	1332.88	1746.040039	1669.3439941
1358.0899658	1358.0899658	1333.0899658	1746.22998	2209.8869629
1358.1400146	1358.1400146	1333.1400146	1746.290039	1666.0317383
1358.1600342	1358.1600342	1333.1600342	1746.3299561	1005.6047974
1358.1899414	1358.1899414	1333.1899414	1746.38	1194.666626
1358.3900146	1358.3900146	1333.3900146	1746.5899658	1905.0351563
1358.4200439	1358.4200439	1333.4200439	1746.6400146	1202.4057617
1358.469971	1358.469971	1333.469971	1746.6899414	1999.1217041
1358.49	1358.49	1333.49	1746.72998	999.6190186
1358.52002	1358.52002	1333.52002	1746.780029	1199.5428467
1358.6	1358.6	1333.6	1746.8399658	2666.8786621
1358.62	1358.62	1333.62	1746.8900146	799.6952515
1358.8	1358.8	1333.8	1747.0699463	2001.855591
1358.8199463	1358.8199463	1333.8199463	1747.1099854	993.5238037
1358.9	1358.9	1333.9	1747.1800537	2284.8435059
1358.9499512	1358.9499512	1333.9499512	1747.22998	2003.9042969
1358.97998	1358.97998	1333.97998	1747.27002	1499.4285889
1359.030029	1359.030029	1334.030029	1747.3299561	1669.3439941
1359.0500488	1359.0500488	1334.0500488	1747.37	999.6190186
1359.13	1359.13	1334.13	1747.4399414	2285.24707
1359.1500244	1359.1500244	1334.1500244	1747.47998	999.6190186
1359.2	1359.2	1334.2	1747.540039	1665.2723389
1359.280029	1359.280029	1334.280029	1747.6	2670.9501953
1359.3100586	1359.3100586	1334.3100586	1747.6500244	1199.5428467
1359.4100342	1359.4100342	1334.4100342	1747.76001	1817.23938
1359.4300537	1359.4300537	1334.4300537	1747.8100586	801.603821
1359.459961	1359.459961	1334.459961	1747.8499756	1497.7910156
1359.47998	1359.47998	1334.47998	1747.9	799.6952515
1359.51001	1359.51001	1334.51001	1747.9499512	1202.4057617
1359.5600586	1359.5600586	1334.5600586	1748	1999.2380371
1359.5899658	1359.5899658	1334.5899658	1748.0500488	1194.666626
1359.6600342	1359.6600342	1334.6600342	1748.13	1754.5551758
1359.6899414	1359.6899414	1334.6899414	1748.1700439	1493.333374
1359.709961	1359.709961	1334.709961	1748.219971	801.603821
1359.74	1359.74	1334.74	1748.26001	1499.4285889
1359.790039	1359.790039	1334.790039	1748.3199463	1669.3439941
1359.9200439	1359.9200439	1334.9200439	1748.540039	1181.5384521
1359.969971	1359.969971	1334.969971	1748.5899658	1999.1217041
1360.02002	1360.02002	1335.02002	1748.6600342	1428.0272217
1360.0699463	1360.0699463	1335.0699463	1748.7	2507.880127
1360.12	1360.12	1335.12	1748.77002	1428.0272217
